"survey_year","respondent_no","응답코드","패널코드","성별","나이","세대","거주 지역(상세)","거주 지역","사업장 인원","사업장 지역","업종","업종__기타_텍스트","기업 유형","기업 유형__기타_텍스트","직책","총 경력","현 직장 재직 기간","직무","직무__기타_텍스트","사무실 출근일수","업무 특성 (독립/협업)","업무 특성 (정형/창의)","리더 유형 (관리/위임) (본인)","리더 유형 (관리/위임) (직속 리더)","업무 시간의 자율성","업무 장소의 자율성","업무 프로세스의 자율성","협업 대상의 자율성","목표 설정의 자율성","혼자서 주어진 업무 빠르게 처리하기","혼자서 창의적인 아이디어 구상하기","혼자서 복잡한 내용 분석하고 정리하기","혼자서 기분 전환/휴식을 위해 리프레시하기","리더에게 업무 보고하기","리더와 자유롭게 논의하기","리더와 편안한 스몰 토크 나누기","리더와 업무 관련 1:1 대화 나누기","팀원(들)에게 업무 공유하기","팀원(들)과 자유롭게 논의하기","팀원(들)과 편안한 스몰 토크 나누기","팀원과 업무 관련 1:1 대화 나누기","팀원 외 구성원과 편안한 스몰 토크 나누기","팀원 외 구성원과 업무 관련 1:1 대화 나누기","팀원 외 구성원과 만나는 이벤트/행사 참석하기","주의 (Attentive)","흥미 (Interested)","열정 (Enthusiastic)","영감 (Inspired)","활기 (Active)","괴로움 (Distressed)","분노 (Upset)","짜증 (Irritable)","두려움 (Afraid)","긴장 (Nervous)","자리를 떠나 일해도 되는 분위기","다양성이 존중되는 분위기","개인의 상황을 배려하는 분위기","수평적으로 소통하는 분위기","정제되지 않은 생각부터 나누는 분위기","문제를 솔직하게 꺼내는 분위기","서로 친하게 지내는 분위기","목표와 방향을 맞춰 가는 분위기","전문성과 강점을 신뢰하는 분위기","조직의 핵심 가치/비전을 알고 있음","조직의 핵심 가치/비전에 공감함","조직의 핵심 가치/비전을 실천하고 있음","의미-1","의미-2","의미-3","유능성-1","유능성-2","유능성-3","자기결정감-1","자기결정감-2","자기결정감-3","영향력-1","영향력-2","영향력-3","의미 평균","유능성 평균","자기결정감 평균","영향력 평균","심리적 임파워먼트 평균","현재 좌석 운영 방식 (고정/자율)","현재 좌석 운영 방식 (고정/자율)__기타_텍스트","선호하는 좌석 운영 방식 (고정/자율)","선호하는 좌석 운영 방식 (고정/자율)__기타_텍스트","개인 좌석 - 주변 시선 차단 여부","개인 좌석 - 주변 소음 차단 여부","개인 좌석 - 책상/의자 조절 가능 여부","개인 좌석 - 자연광 접촉 가능 여부","업무층 환경 - 밀도가 적절한가","업무층 환경 - 조도/밝기가 적절한가","업무층 환경 - 식물/플랜테리어가 조성되어 있는가","업무층 환경 - 좌석 형태/구성이 다양한가","직원들과 가까운 곳에 있는가","직원들에게 시각적으로 열려 있는가","회의 가구나 장비가 있는가","위계감을 덜어주는 편안한 분위기인가","소규모 회의 공간(2-4인 규모)이 적절히 계획됐는가","중규모 회의 공간(5-8인 규모)이 적절히 계획됐는가","대규모 회의 공간(9인 이상)이 적절히 계획됐는가","아이디어를 그림/판서로 표현할 수 있는가","긴장감을 덜어주는 편안한 분위기인가","예약 없이 사용할 수 있는 회의 공간이 있는가","그룹(팀/TF) 전용 협업 공간이 있는가","라운지 계획 여부","다양한 사람이 접근하기 쉬운 위치에 있는가","커피, 간식 등 식음 요소가 있는가","다인원 이벤트/행사를 할 수 있는가","주변 시선/소음이 가려지는 대화 공간이 있는가","심미적으로 아름답게 디자인되어 있는가","회사의 아이덴티티를 느낄 수 있는가","자리를 떠나 일할 수 있는 ‘프라이빗한’ 공간이 있는가","자리를 떠나 일할 수 있는 ‘오픈된’ 공간이 있는가","개인 휴식 공간","옥외 공간 (테라스, 산책로 등)","조직 문화를 반영한 오피스의 긍정적 효과","조직 문화를 반영한 오피스의 긍정적 효과__회사의 방향성에 구성원의 업무 목표를 연계시키기 용이","조직 문화를 반영한 오피스의 긍정적 효과__회사에 대한 구성원의 신뢰 증진","조직 문화를 반영한 오피스의 긍정적 효과__업무 몰입도 증진","조직 문화를 반영한 오피스의 긍정적 효과__공동체 의식 & 조직 소속감 증진","조직 문화를 반영한 오피스의 긍정적 효과__심리적 안전감 증진","조직 문화를 반영한 오피스의 긍정적 효과__일하는 공간에 대한 구성원들의 만족도 증진","조직 문화를 반영한 오피스의 긍정적 효과__기타 (직접 입력)","조직 문화를 반영한 오피스의 긍정적 효과__기타_텍스트"
"2025","1484","id_ql1mpsn0","anon_01K5DAQ4XV4YSZ793W97YCHQAA","여","55","X세대(1970-1980)","인천","서울 외 수도권","100~299인","인천광역시","유통/판매","","대기업","","실무진급","10년이상-15년미만","5년이상-10년미만","경영지원(총무, 인사, 회계 등)","","주 5일","4","3","","3","5","4","4","3","4","6","5","4","6","6","5","7","4","4","6","5","6","5","4","6","5","6","6","7","5","5","6","4","6","4","5","6","4","4","5","5","6","5","6","7","6","5","5","6","6","4","6","5","5","6","7","5","6","6","5.67","5","6","5.67","5.58","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","4","5","4","3","4","4","3","4","4","3","4","4","4","3","4","4","4","3","4","라운지/공용공간이 있다","4","5","4","3","4","5","4","3","4","5","회사에 대한 구성원의 신뢰 증진|업무 몰입도 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","선택","선택","미선택","미선택","선택","미선택",""
"2025","1485","id_j3b94nnu","anon_01K5DAQ4XV2XDETXXJAET8CZQS","남","50","X세대(1970-1980)","대전","5대광역시","300~999인","서울특별시","건설/시공","","중견/중소기업","","임원급","20년이상","15년이상-20년미만","영업","","주 5일","3","3","2","","1","1","1","1","1","5","3","4","3","2","5","6","6","5","4","4","5","2","3","3","5","3","4","3","3","3","4","3","3","3","1","3","3","2","3","2","3","3","4","5","4","4","5","5","5","5","7","6","7","7","7","6","7","6","5","6","7","6.33","6.08","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","5","5","5","5","4","4","4","3","3","4","4","2","2","2","1","3","2","2","2","라운지/공용공간이 있다","2","3","2","1","2","2","2","2","2","3","회사에 대한 구성원의 신뢰 증진|공동체 의식 & 조직 소속감 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","선택","미선택","선택","선택","선택","미선택",""
"2025","1486","id_6flukltn","anon_01K5DAQ4XVZ1HQZZH5MXNZKB9M","여","28","Z세대(1996-2004)","서울","서울","300~999인","서울특별시","미디어/광고","","중견/중소기업","","실무진급","1년이상-5년미만","1년 미만","경영지원(총무, 인사, 회계 등)","","주 5일","3","2","","4","3","3","2","2","2","7","4","4","6","7","2","7","3","5","5","7","6","7","7","7","3","3","4","3","2","3","3","4","2","3","4","5","4","5","4","4","6","5","4","3","6","4","5","5","6","4","4","5","6","6","6","3","4","3","5.33","4.33","6","3.33","4.75","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","2","1","3","3","4","4","3","2","3","2","3","1","4","4","3","1","1","4","1","라운지/공용공간이 있다","3","1","5","2","3","1","1","4","2","1","업무 몰입도 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","미선택","선택","미선택","미선택","선택","미선택",""
"2025","1487","id_x5d5is7t","anon_01K5DAQ4XVC4BQN4MRFTM54SV0","여","34","후기 밀레니얼(1989-1995)","서울","서울","300~999인","서울특별시","IT/통신","","대기업","","실무진급","5년이상-10년미만","1년이상-5년미만","디자인","","주 5일","4","4","","1","1","1","1","1","1","7","7","6","2","4","1","1","1","5","4","6","5","7","6","1","6","1","4","5","2","6","6","6","4","4","2","2","6","1","6","2","3","1","2","1","1","3","4","5","5","6","7","6","3","2","1","1","1","1","4.67","6.33","2","1","3.5","고정좌석제 (지정된 개인 책상 사용)","","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","1","1","3","1","1","3","1","1","4","3","4","1","1","3","3","2","1","2","1","라운지/공용공간이 있다","3","4","2","1","1","1","1","1","1","1","회사에 대한 구성원의 신뢰 증진|업무 몰입도 증진|공동체 의식 & 조직 소속감 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","선택","선택","선택","선택","선택","미선택",""
"2025","1488","id_80kbrqy0","anon_01K5DAQ4XVSW10Z1A67P41K86K","여","28","Z세대(1996-2004)","서울","서울","300~999인","서울특별시","제조/생산","","중견/중소기업","","실무진급","5년이상-10년미만","1년이상-5년미만","경영지원(총무, 인사, 회계 등)","","주 5일","4","3","","5","2","1","3","2","4","6","4","4","3","7","5","2","1","5","5","2","2","7","4","1","4","3","3","2","4","4","3","5","1","2","1","1","2","1","2","2","4","2","4","1","1","1","5","5","5","4","5","4","3","3","2","4","3","4","5","4.33","2.67","3.67","3.92","고정좌석제 (지정된 개인 책상 사용)","","기타 (직접 입력)","혼합","2","2","3","1","4","4","5","2","4","4","3","3","4","4","4","4","3","3","2","라운지/공용공간이 있다","2","4","2","4","3","2","3","3","3","4","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|공동체 의식 & 조직 소속감 증진","선택","미선택","미선택","선택","미선택","미선택","미선택",""
"2025","1489","id_6xx0nplj","anon_01K5DAQ4XVG0V3ETYE507A6ZJ7","남","54","X세대(1970-1980)","대구","5대광역시","300~999인","대구광역시","제조/생산","","중견/중소기업","","임원급","20년이상","15년이상-20년미만","영업","","주 5일","3","3","3","","3","3","4","3","2","5","6","5","3","2","1","2","2","5","4","3","4","3","3","1","5","3","5","2","4","1","1","3","1","2","6","5","5","4","5","4","4","6","4","6","6","5","6","4","6","4","6","4","5","6","4","6","5","6","5.33","4.67","5","5.67","5.17","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","4","3","3","2","3","4","2","3","5","2","4","3","3","3","3","4","3","3","1","라운지/공용공간이 없다","","","","","","","2","2","2","2","업무 몰입도 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","미선택","선택","미선택","선택","선택","미선택",""
"2025","1490","id_pikvg1u3","anon_01K5DAQ4XV5WQ9CZ0Q3B2HQ26K","남","39","전기 밀레니얼(1981-1988)","인천","서울 외 수도권","100~299인","경기도","제조/생산","","중견/중소기업","","실무진급","10년이상-15년미만","10년이상-15년미만","기타(직접 입력)","Pm","주 3일","4","3","","2","2","2","3","2","2","6","4","5","7","5","3","4","1","5","4","3","3","2","3","4","4","4","3","2","3","4","5","5","4","4","7","5","2","5","5","5","4","4","3","5","4","5","6","4","4","6","6","7","6","6","6","7","5","6","4.67","6.33","6","6","5.75","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","1","1","3","5","5","5","1","1","5","5","4","3","4","4","3","4","3","4","3","라운지/공용공간이 있다","3","3","3","2","3","3","3","2","4","4","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|업무 몰입도 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","선택","미선택","선택","미선택","선택","선택","미선택",""
"2025","1491","id_ptd76h7u","anon_01K5DAQ4XV5VC8ZD09FFMPNASG","남","48","X세대(1970-1980)","부산","5대광역시","1,000인 이상","부산광역시","제조/생산","","중견/중소기업","","실무진급","15년이상-20년미만","10년이상-15년미만","설계/엔지니어링","","주 5일","4","2","","3","3","2","2","2","2","6","2","5","3","5","4","4","2","6","6","6","2","3","2","1","4","3","3","3","4","4","4","5","5","4","3","4","4","4","4","4","4","5","4","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","3","3","3","3","3","3","3","3","3","2","2","3","3","3","2","3","3","2","3","라운지/공용공간이 없다","","","","","","","2","2","1","1","업무 몰입도 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","미선택","선택","미선택","미선택","선택","미선택",""
"2025","1492","id_cxy6khga","anon_01K5DAQ4XVZ4293FZ29XK5FFCW","남","40","전기 밀레니얼(1981-1988)","경기","서울 외 수도권","100~299인","서울특별시","건설/시공","","중견/중소기업","","실무진급","10년이상-15년미만","10년이상-15년미만","전문직/특수직","","주 5일","4","3","","4","1","1","2","2","3","6","5","6","4","7","6","6","6","6","6","6","6","5","4","6","5","3","5","4","6","3","3","3","2","5","2","4","5","5","4","4","4","3","3","5","5","4","5","5","6","5","6","5","5","6","5","6","6","6","5.33","5.33","5.33","6","5.5","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","4","3","1","1","3","3","2","2","2","3","3","3","2","2","2","2","3","3","2","라운지/공용공간이 있다","3","4","2","2","1","1","1","2","1","1","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|업무 몰입도 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","선택","미선택","선택","미선택","선택","선택","미선택",""
"2025","1493","id_jhznsfik","anon_01K5DAQ4XVEHPW8VMJVW7NNW77","여","49","X세대(1970-1980)","서울","서울","1,000인 이상","서울특별시","금융","","대기업","","실무진급","20년이상","20년이상","경영지원(총무, 인사, 회계 등)","","주 5일","2","2","","4","2","2","4","2","2","6","2","3","4","5","4","3","1","5","4","6","3","6","4","4","4","2","4","2","3","4","5","4","3","4","2","4","5","5","5","4","5","5","5","5","5","5","6","5","5","5","5","5","5","5","5","5","4","4","5.33","5","5","4.33","4.92","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","2","3","2","2","3","3","3","3","4","4","4","3","4","4","4","3","3","4","2","라운지/공용공간이 없다","","","","","","","3","3","4","3","회사에 대한 구성원의 신뢰 증진|업무 몰입도 증진|공동체 의식 & 조직 소속감 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","선택","선택","선택","선택","선택","미선택",""
"2025","1494","id_nbou3mby","anon_01K5DAQ4XVF3KSR1QZYNXC7DNM","여","43","전기 밀레니얼(1981-1988)","서울","서울","1,000인 이상","서울특별시","유통/판매","","대기업","","실무진급","15년이상-20년미만","5년이상-10년미만","마케팅/광고/홍보","","주 5일","4","2","","4","3","2","3","2","3","5","3","6","2","4","2","3","4","5","5","5","5","5","5","4","4","4","4","4","4","5","5","4","4","4","5","4","4","5","4","4","4","4","4","4","5","4","4","4","5","5","5","5","5","5","5","4","4","4","4.33","5","5","4","4.58","고정+자율좌석제 혼합","","고정좌석제 (지정된 개인 책상 사용)","","3","2","4","3","4","4","3","3","4","3","3","2","3","3","3","3","2","2","3","라운지/공용공간이 있다","2","3","2","2","3","2","2","2","1","3","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|회사에 대한 구성원의 신뢰 증진|업무 몰입도 증진|공동체 의식 & 조직 소속감 증진|일하는 공간에 대한 구성원들의 만족도 증진","선택","선택","선택","선택","미선택","선택","미선택",""
"2025","1495","id_igrtx3jd","anon_01K5DAQ4XVPJGTHSRHQPN19CGB","여","49","X세대(1970-1980)","인천","서울 외 수도권","300~999인","서울특별시","제약/바이오","","외국계기업","","실무진급","20년이상","20년이상","기획/전략","","주 3일","4","4","","4","5","5","3","4","4","6","5","6","5","3","4","1","2","4","3","5","3","4","5","5","5","3","3","3","3","3","5","3","3","2","7","6","6","6","6","6","6","5","6","7","7","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5.67","5.92","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","2","2","5","5","5","5","4","5","5","5","1","4","4","3","4","4","4","2","2","라운지/공용공간이 있다","5","5","3","3","5","4","4","4","2","2","회사에 대한 구성원의 신뢰 증진|업무 몰입도 증진|공동체 의식 & 조직 소속감 증진|심리적 안전감 증진","미선택","선택","선택","선택","선택","미선택","미선택",""
"2025","1496","id_j5dtvarn","anon_01K5DAQ4XVYMN85A8TSXXTESHR","남","39","전기 밀레니얼(1981-1988)","경기","서울 외 수도권","1,000인 이상","경기도","IT/통신","","중견/중소기업","","실무진급","5년이상-10년미만","5년이상-10년미만","디자인","","주 5일","4","2","","4","3","2","4","4","4","6","7","5","6","7","7","7","7","7","7","7","7","7","7","7","4","5","5","6","7","4","1","2","3","4","6","7","7","7","7","7","7","7","7","6","6","6","6","6","6","6","6","5","6","5","6","4","4","4","6","5.67","5.67","4","5.33","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","3","3","3","2","4","4","5","2","4","4","4","4","4","4","4","4","4","4","4","라운지/공용공간이 있다","4","4","4","4","4","3","2","2","2","3","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|회사에 대한 구성원의 신뢰 증진|업무 몰입도 증진|공동체 의식 & 조직 소속감 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","선택","선택","선택","선택","선택","선택","미선택",""
"2025","1497","id_q44lymka","anon_01K5DAQ4XV58JMGZJTP9DGSWY2","남","38","전기 밀레니얼(1981-1988)","경기","서울 외 수도권","300~999인","경기도","컨설팅/연구/조사","","공기업/공사","","실무진급","10년이상-15년미만","10년이상-15년미만","연구/R&D","","주 3일","3","4","","3","4","3","3","3","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","3","3","3","3","3","3","3","3","3","5","4","4","5","4","4","4","4","4","5","5","2","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","4","3","4","2","2","3","1","2","4","4","2","1","3","3","3","1","1","2","2","라운지/공용공간이 없다","","","","","","","2","1","1","1","업무 몰입도 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","미선택","선택","미선택","미선택","선택","미선택",""
"2025","1498","id_62jfupug","anon_01K5DAQ4XVFZTBN2BC9SAB2Y70","남","35","후기 밀레니얼(1989-1995)","서울","서울","1,000인 이상","경기도","IT/통신","","대기업","","실무진급","5년이상-10년미만","1년이상-5년미만","IT/개발/데이터","","주 5일","3","3","","3","4","4","4","4","4","5","5","5","3","6","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","3","3","3","3","5","6","6","5","5","4","5","5","5","5","6","6","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","고정+자율좌석제 혼합","","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","3","2","5","2","3","3","2","3","4","4","3","3","4","4","4","4","3","4","4","라운지/공용공간이 있다","4","4","4","4","4","4","2","2","2","4","회사에 대한 구성원의 신뢰 증진","미선택","선택","미선택","미선택","미선택","미선택","미선택",""
"2025","1499","id_nf4p80zm","anon_01K5DAQ4XVPD8YJZP296SV12DA","여","30","후기 밀레니얼(1989-1995)","서울","서울","100~299인","경기도","IT/통신","","대기업","","실무진급","5년이상-10년미만","1년이상-5년미만","IT/개발/데이터","","주 5일","4","3","","5","3","2","3","1","1","7","5","7","4","4","1","7","6","7","7","7","5","5","3","2","5","5","6","3","6","7","7","7","1","4","7","2","1","1","2","1","2","2","2","7","6","5","5","6","5","7","7","7","7","7","6","7","6","7","5.33","7","6.67","6.67","6.42","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","4","4","5","3","4","4","4","1","2","3","4","3","4","4","4","5","3","2","1","라운지/공용공간이 있다","4","5","3","4","4","4","5","5","4","4","회사에 대한 구성원의 신뢰 증진|업무 몰입도 증진|공동체 의식 & 조직 소속감 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","선택","선택","선택","선택","선택","미선택",""
"2025","1500","id_pzhd3pl7","anon_01K5DAQ4XVHHTQ6P7B5K5JJ07D","여","35","후기 밀레니얼(1989-1995)","서울","서울","1,000인 이상","서울특별시","건설/시공","","공기업/공사","","실무진급","5년이상-10년미만","5년이상-10년미만","경영지원(총무, 인사, 회계 등)","","주 5일","2","1","","2","1","1","3","1","1","7","1","4","5","4","3","6","3","7","4","7","4","7","4","5","5","3","3","3","3","4","6","5","3","4","1","2","5","4","3","4","5","4","5","5","4","4","5","4","5","7","6","7","5","6","4","4","4","4","4.67","6.67","5","4","5.08","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","2","2","3","4","4","4","4","4","4","4","2","3","2","2","4","2","3","3","1","라운지/공용공간이 있다","3","3","3","2","1","2","1","1","3","1","회사에 대한 구성원의 신뢰 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","선택","미선택","미선택","선택","선택","미선택",""
"2025","1501","id_xswep49i","anon_01K5DAQ4XVAE1GDTVX0HR8835V","여","41","전기 밀레니얼(1981-1988)","경기","서울 외 수도권","300~999인","서울특별시","IT/통신","","중견/중소기업","","실무진급","15년이상-20년미만","5년이상-10년미만","영업","","주 3일","1","1","","1","5","2","1","3","5","7","1","1","4","7","7","7","7","7","7","7","7","7","7","7","4","2","2","2","2","4","4","4","3","4","7","7","7","7","7","7","1","7","7","1","1","1","1","1","1","1","4","4","4","7","5","1","1","1","1","3","5.33","1","2.58","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","5","5","5","5","5","5","1","5","5","5","5","5","5","5","5","5","5","1","2","라운지/공용공간이 있다","2","5","1","1","1","5","1","5","1","5","업무 몰입도 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","미선택","선택","미선택","미선택","선택","미선택",""
"2025","1502","id_fi578dvx","anon_01K5DAQ4XVMK1S7BX37XQAZDC4","여","31","후기 밀레니얼(1989-1995)","경기","서울 외 수도권","300~999인","서울특별시","컨설팅/연구/조사","","공기업/공사","","실무진급","1년 미만","1년 미만","연구/R&D","","주 5일","1","4","","4","4","4","3","3","3","7","7","6","7","7","6","7","4","6","6","3","4","4","1","4","5","2","2","3","1","3","4","6","4","5","5","4","5","2","4","6","4","2","3","4","5","3","6","5","5","4","5","4","5","5","6","4","1","4","5.33","4.33","5.33","3","4.5","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","3","1","1","4","2","4","1","1","2","1","5","1","2","4","5","2","1","1","1","라운지/공용공간이 없다","","","","","","","2","2","1","3","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|업무 몰입도 증진","선택","미선택","선택","미선택","미선택","미선택","미선택",""
"2025","1503","id_2h1vo2wy","anon_01K5DAQ4XVFG7BZSC8JH6NHBWS","여","52","X세대(1970-1980)","경기","서울 외 수도권","1,000인 이상","경기도","IT/통신","","공기업/공사","","관리자급","20년이상","20년이상","IT/개발/데이터","","주 5일","4","4","2","","4","3","3","2","3","6","3","4","4","5","5","5","5","4","4","4","4","4","4","4","4","5","4","4","4","3","3","3","4","4","4","4","4","4","4","4","4","4","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","4","3","4","4","4","4","4","4","2","3","3","4","4","3","3","4","4","3","3","라운지/공용공간이 없다","","","","","","","4","3","3","3","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|업무 몰입도 증진|공동체 의식 & 조직 소속감 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","선택","미선택","선택","선택","선택","선택","미선택",""
